ChaveInstrumento,NomeContratado,NomeUnidadeGestoraReferencia,ModalidadeLicitacao,ValorTotalContratacaoInstrumento,ValorAtualContratacaoInstrumento,percentual_sobrecusto
010E0700001-2022.010E0700001.01.0014-18-2022-038-2022,PROJETA TECNOLOGIA LTDA - EPP,Prefeitura Municipal de Atílio Vivácqua,Pregão Presencial,231600.0,810863.18,250.1136355785838
010E0500001-2022.010E0500001.10.0002-008-2022,BFP CIRURGIA SUL CAPIXABA S/S LTDA,Fundo Municipal de Saúde de Atílio Vivacqua,,120000.0,600000.0,400.0
011E0500001-2022.011E0500001.09.0002-000003-2022,FICK DIESEL LTDA EPP,Fundo Municipal de Saúde de Baixo Guandu,,60000.0,331315.2,452.19200000000006
011E0600001-2022.011E0600001.01.0006-000006-2022-000011-2022,SECTOR CONSTRUÇÕES LTDA,Secretaria Municipal de Obras de Baixo Guandu,Concorrência,3482390.88,4102525.41,17.80772323869629
011E0600001-2022.011E0600001.01.0009-000009-2022-000014-2022,D. FERNANDES CONSTRUCOES E SERVICOS AMBIENTAIS EIRELI,Secretaria Municipal de Obras de Baixo Guandu,Concorrência,9345535.0,11664490.98,24.813517685183356
011E0600003-2022.011E0600003.01.0003-000020-2022-000024-2022,A.Z. TURISMO E VIAGENS LTDA,Secretaria Municipal de Administração de Baixo Guandu,Pregão Presencial,50000.0,287500.0,475.0
011E0600003-2022.011E0600003.01.0009-000031-2022-000048-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,Secretaria Municipal de Administração de Baixo Guandu,Pregão Presencial,840000.0,2981412.12,254.93001428571432
011E0100001-2022.011E0100001.10.0002-000013-2022,AGENCIA REGULADORA INTERMUN. DE SANEAMENTO BA DEMA,Serviço Autônomo de Água e Esgoto de Baixo Guandu,,35000.0,273050.0,680.1428571428571
011E0600005-2022.011E0600003.01.0009-000031-2022-000022-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,Secretaria Municipal de Educação de Baixo Guandu,Pregão Presencial,1987200.0,972137.2,-51.08005233494364
011E0600001-2022.011E0600003.01.0009-000031-2022-000009-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,Secretaria Municipal de Obras de Baixo Guandu,Pregão Presencial,96000.0,252714.32,163.24408333333332
011E0500001-2022.011E0600003.01.0009-000031-2022-000012-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,Fundo Municipal de Saúde de Baixo Guandu,Pregão Presencial,1089600.0,4061138.52,272.71829295154186
011E0600003-2022.011E0600003.01.0014-000039-2022-000041-2022,LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI,Secretaria Municipal de Administração de Baixo Guandu,Pregão Presencial,1871744.0,2567744.0,37.18457224919647
011E0600001-2022.011E0600003.01.0014-000039-2022-000008-2022,LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI,Secretaria Municipal de Obras de Baixo Guandu,Pregão Presencial,60392.68,301963.4,400.0000000000001
011E0600004-2022.011E0600003.01.0009-000031-2022-000022-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,"Secretaria Municipal de Assistência Social, Direitos Humanos e Habitação de Baixo Guandu",Pregão Presencial,273600.0,972137.2,255.31330409356724
011E0500001-2022.011E0600003.01.0014-000039-2022-000011-2022,LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI,Fundo Municipal de Saúde de Baixo Guandu,Pregão Presencial,1225839.0,6426656.65,424.2659639642727
011E0600004-2022.011E0600003.01.0009-000031-2022-000048-A-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,"Secretaria Municipal de Assistência Social, Direitos Humanos e Habitação de Baixo Guandu",Pregão Presencial,14585.2,41880.36,187.1428571428571
011E0600005-2022.011E0600003.01.0014-000039-2022-000021-2022,LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI,Secretaria Municipal de Educação de Baixo Guandu,Pregão Presencial,131002.05,625797.5,377.70053980071305
011E0600004-2022.011E0600003.01.0014-000039-2022-000021-2022,LINK CARD ADMINISTRADORA DE BENEFICIOS EIRELI,"Secretaria Municipal de Assistência Social, Direitos Humanos e Habitação de Baixo Guandu",Pregão Presencial,100159.5,625797.5,524.8009424967178
011E0600004-2022.011E0600004.16.0001-000001-2022-000004-2022,CIBOX COMÉRCIO  E SERVIÇOS LTDA EPP,"Secretaria Municipal de Assistência Social, Direitos Humanos e Habitação de Baixo Guandu",,49396.0,268652.0,443.87399789456634
010L0200001-2022.010L0200001.01.0001-001-2022-4-2022,LINK CARD ADMINISTRADORA DE BENEFÍCIOS EIRELI,Câmara Municipal de Atílio Vivácqua,Pregão Presencial,37560.0,187800.0,400.0
010L0200001-2022.010L0200001.01.0003-3-2022-6-2022,EVOLUTION MEDICINA E SEGURANCA DO TRABALHO EIRELI,Câmara Municipal de Atílio Vivácqua,Pregão Presencial,11900.0,47599.92,299.9993277310924
011E0500001-2022.011E0500001.09.0013-000017-2022,FICK DIESEL LOCAÇÃO DE IMOVEIS LTDA EPP,Fundo Municipal de Saúde de Baixo Guandu,,56400.0,241953.24,328.9951063829787
011E0500001-2022.011E0500001.16.0001-000001-2022-000004-2022,CIBOX COMÉRCIO  E SERVIÇOS LTDA EPP,Fundo Municipal de Saúde de Baixo Guandu,,187272.0,936360.0,400.0
011E0600001-2022.011E0600001.01.0010-000015-2022-000013-2022,ENGECEL CONSTRUÇÕES E SERVIÇOS LTDA,Secretaria Municipal de Obras de Baixo Guandu,Tomada de Preços,1547435.08,1547435.08,0.0
011E0600001-2022.011E0600001.01.0011-000010-2022-000017-2022,"GSF TRANSPORTES, LOCACOES E SERVICOS EIRELI",Secretaria Municipal de Obras de Baixo Guandu,Concorrência,2036612.74,2368057.14,16.27429670306394
011E0600001-2022.011E0600001.01.0015-000018-2022-000018-2022,HG CONSTRUÇÕES LTDA,Secretaria Municipal de Obras de Baixo Guandu,Tomada de Preços,380133.14,474313.14,24.77552996300191
011E0600001-2022.011E0600001.16.0001-000001-2022-000004-2022,CIBOX COMÉRCIO  E SERVIÇOS LTDA EPP,Secretaria Municipal de Obras de Baixo Guandu,,11112.0,55560.0,400.0
011E0600003-2022.011E0600003.01.0024-000017-2022-000075-2022,WSIMON ASSESSORIA CONSLTORIA E INFOMÁTICA LTDA,Secretaria Municipal de Administração de Baixo Guandu,Tomada de Preços,154800.0,638012.88,312.153023255814
011E0600003-2022.011E0600003.16.0002-000001-2022-000023-2022,CIBOX COMÉRCIO  E SERVIÇOS LTDA EPP,Secretaria Municipal de Administração de Baixo Guandu,,182024.0,866608.0,376.0954599393487
011E0100001-2022.011E0100001.17.0001-000001-2022-000026-2022,BANCO COOPERATIVO SIBOOB  BANCO SICOOB,Serviço Autônomo de Água e Esgoto de Baixo Guandu,,68500.0,234480.0,242.30656934306572
011E0100001-2022.011E0100001.17.0001-000001-2022-000030-2022,J.A LOTERIAS BAR LTDA,Serviço Autônomo de Água e Esgoto de Baixo Guandu,,59500.0,229900.0,286.38655462184875
011E0100001-2022.011E0100001.17.0001-000001-2022-000031-2022,LOTERIA KIPPER - ME,Serviço Autônomo de Água e Esgoto de Baixo Guandu,,51000.0,141000.0,176.47058823529412
011E0600004-2022.011E0600004.09.0006-000030-2022,NILTON GERALDO RIZZI,"Secretaria Municipal de Assistência Social, Direitos Humanos e Habitação de Baixo Guandu",,33000.0,135291.6,309.9745454545455
012E0500001-2022.012E0500001.02.0002-000006-2022-000049-2022,POLTRONA PLUS SERVIÇOS LTDA,Fundo Municipal de Saúde de Barra de São Francisco,Pregão Eletrônico,863000.0,3769648.69,336.80749594438004
012E0500001-2022.012E0500001.02.0002-000006-2022-000050-2022,TRANSVEL TRANSPORTADORA VENECIANA LTDA EPP,Fundo Municipal de Saúde de Barra de São Francisco,Pregão Eletrônico,964800.0,4364091.94,352.33125414593707
011E0600005-2022.011E0600005.01.0018-000046-2022-000047-2022,ARITUR - TRANSPORTE E TURISMO LTDA,Secretaria Municipal de Educação de Baixo Guandu,Pregão Presencial,438016.0,2080576.0,375.0
012E0500001-2022.012E0500001.09.0015-000032-2022,CLUBE VALE DO SOL,Fundo Municipal de Saúde de Barra de São Francisco,,30000.0,150000.0,400.0
011E0600005-2022.011E0600005.01.0018-000046-2022-000024-2022,ARITUR - TRANSPORTE E TURISMO LTDA,Secretaria Municipal de Educação de Baixo Guandu,Pregão Presencial,110980.0,443920.0,300.0
011E0600005-2022.011E0600005.01.0018-000046-2022-000025-2022,VIAÇÃO MARILÂNDIA LTDA,Secretaria Municipal de Educação de Baixo Guandu,Pregão Presencial,562800.0,2251200.0,300.0
012E0500001-2022.012E0500001.09.0017-000035-2022,GILSA FRAGA DE ARAUJO,Fundo Municipal de Saúde de Barra de São Francisco,,15600.0,62478.12,300.50076923076927
011E0600005-2022.011E0600005.09.0001-000009-2022,PAROQUIA EVANGELICA DE CONFISSÃO LUTERANA EM BAIXO GUANDU,Secretaria Municipal de Educação de Baixo Guandu,,44280.0,244462.8,452.08401084010836
012E0500001-2022.012E0500001.16.0034-000037-2021-000020-2022,NORTH TELECOMUNICACOES EIRELI,Fundo Municipal de Saúde de Barra de São Francisco,,779514.62,3385118.48,334.259780785125
011E0600005-2022.011E0600005.16.0001-000001-2022-000010-2022,CIBOX COMÉRCIO  E SERVIÇOS LTDA EPP,Secretaria Municipal de Educação de Baixo Guandu,,35784.0,195192.0,445.47283702213275
012E0700001-2022.012E0700001.01.0032-000002-2022-000185-2022,SINGULAR CONSTRUCOES EIRELI,Prefeitura Municipal de Barra de São Francisco,Concorrência,5512066.47,5512066.47,0.0
012E0700001-2022.012E0700001.09.0089-000075-2022,PEDRO PIMENTEL,Prefeitura Municipal de Barra de São Francisco,,18000.0,93690.36,420.502
012E0500001-2022.012E0500001.02.0003-000007-2022-000053-2022,POLTRONA PLUS SERVIÇOS LTDA,Fundo Municipal de Saúde de Barra de São Francisco,Pregão Eletrônico,1600000.0,7061317.28,341.33233
012E0500001-2022.012E0500001.09.0019-000046-2022,valdecir babylon,Fundo Municipal de Saúde de Barra de São Francisco,,21600.0,86400.0,300.0
012E0500001-2022.012E0500001.09.0020-000047-2022,JACARANDÁ CONSULTORIA E ASSESSORIA JURÍDICA,Fundo Municipal de Saúde de Barra de São Francisco,,34608.0,178926.28,417.00843735552473
012E0500001-2022.012E0500001.09.0022-000051-2022,VALDETE RIBEIRO DE OLIVEIRA E SILVA,Fundo Municipal de Saúde de Barra de São Francisco,,4800.0,19081.45,297.53020833333335
012E0500001-2022.012E0500001.09.0027-000055-2022,ABIBIS MARIA DE FREITAS GONCALVES,Fundo Municipal de Saúde de Barra de São Francisco,,21600.0,87174.72,303.58666666666664
012E0500001-2022.012E0500001.09.0031-000071-2022,ELIANE MARIA VENTURA MONTOANELLI,Fundo Municipal de Saúde de Barra de São Francisco,,21600.0,89020.97,312.1341203703704
012E0700001-2022.012E0700001.01.0011-000004-2022-000102-2022,EL PRODUCOES DE SOFTWARE LTDA,Prefeitura Municipal de Barra de São Francisco,Pregão Presencial,911173.56,4671245.88,412.6625798931215
012E0700001-2022.012E0700001.01.0017-000020-2022-000112-2022,RG SYSTEM INFORMATICA LTDA - ME,Prefeitura Municipal de Barra de São Francisco,Pregão Eletrônico,68500.0,342100.0,399.4160583941606
012E0700001-2022.012E0700001.01.0029-000001-2022-000184-2022,SECTOR CONSTRUCOES LTDA,Prefeitura Municipal de Barra de São Francisco,Concorrência,3243996.94,3243996.94,0.0
012E0700001-2022.012E0700001.01.0033-000003-2022-000186-2022,SECTOR CONSTRUCOES LTDA,Prefeitura Municipal de Barra de São Francisco,Concorrência,3129008.66,3897175.82,24.549857270129756
012E0700001-2022.012E0700001.02.0015-000021-2022-000089-2023,TRANSVEL TRANSPORTADORA VENECIANA LTDA EPP,Prefeitura Municipal de Barra de São Francisco,Pregão Eletrônico,426618.48,868979.18,103.68999955182441
012E0700001-2022.012E0700001.02.0038-000050-2022-000075-2023,MA ASSESSORIA EM SEGURANÇA DO TRABALHO LTDA,Prefeitura Municipal de Barra de São Francisco,Pregão Eletrônico,521096.9,2084387.6,300.00000000000006
013E0500002-2022.013E0500002.01.0004-000005-2022-000014-2022,NEUCIMAR MARTINS DA COSTA 01984416731,Fundo Municipal de Saúde de Boa Esperança,Pregão Presencial,17972.0,71888.0,300.0
013E0500002-2022.013E0500002.01.0006-000007-2022-000031-2022,PROSYSTEM INFORMATICA LTDA,Fundo Municipal de Saúde de Boa Esperança,Pregão Presencial,81600.0,326400.0,300.0
012E0700001-2022.012E0700001.09.0139-000123-2022,JACARANDÁ CONSULTORIA E ASSESSORIA JURÍDICA,Prefeitura Municipal de Barra de São Francisco,,20400.0,142471.81,598.3912254901961
012E0700001-2022.012E0700001.09.0181-000199-2022,ELIAS MAURICIO PEREIRA,Prefeitura Municipal de Barra de São Francisco,,14544.0,57471.7,295.1574532453245
013E0500005-2022.013E0500005.01.0009-000004-2022-000045-2022,CHARLES FARIA DOS REIS EIRELI,Fundo Municipal de Educação de Boa Esperança,Pregão Presencial,370253.25,1481013.0,300.0
013E0500005-2022.013E0500005.01.0011-000005-2022-000052-2022,NEUCIMAR MARTINS DA COSTA 01984416731,Fundo Municipal de Educação de Boa Esperança,Pregão Presencial,17158.0,68632.0,300.0
013E0500005-2022.013E0500005.01.0017-000017-2022-000008-2023,JC TRANSPORTES E TURISMO EIRELI ME,Fundo Municipal de Educação de Boa Esperança,Pregão Eletrônico,1814035.73,7468545.61,311.70884820443973
013E0500005-2022.013E0500005.01.0017-000017-2022-000009-2023,GERENILDA FERRETE DA SILVA ME,Fundo Municipal de Educação de Boa Esperança,Pregão Eletrônico,984312.04,4183431.49,325.01069985895936
013E0500005-2022.013E0500005.01.0017-000017-2022-000010-2023,TRANSIGOR TRANSPORTES E TURISMO LTDA,Fundo Municipal de Educação de Boa Esperança,Pregão Eletrônico,808287.98,3297717.78,307.98797725533416
013E0700001-2022.013E0700001.01.0007-000004-2022-000020-2022,CHARLES FARIA DOS REIS ME,Prefeitura Municipal de Boa Esperança,Pregão Presencial,223440.0,1117200.0,400.0
013E0500005-2022.013E0500005.16.0002-000019-2022-000038-2022,VITORIA TECNOLOGIA E DESENVOLVIMENTO LTDA,Fundo Municipal de Educação de Boa Esperança,,813367.01,3253468.04,300.00000000000006
013E0700001-2022.013E0700001.01.0014-000007-2022-000029-2022,NEUCIMAR MARTINS DA COSTA 01984416731,Prefeitura Municipal de Boa Esperança,Pregão Presencial,46720.0,186880.0,300.0
013E0700001-2022.013E0700001.01.0026-000011-2022-000005-2023,ECOLIFE SOLUCOES AMBIENTAIS EIRELI,Prefeitura Municipal de Boa Esperança,Pregão Presencial,55200.0,223791.91,305.42012681159423
013E0500004-2022.013E0500004.16.0001-000011-2021-000001-2022,AMERICA LATINA ENGENHARIA EIRELI,Fundo de Desenvolvimento Municipal de Boa Esperança,,999453.16,1249192.36,24.987584210549706
013E0500002-2022.013E0700001.01.0010-000004-2022-000013-2022,TICKET SOLUCOES HDFGT S/A,Fundo Municipal de Saúde de Boa Esperança,Pregão Eletrônico,2193537.73,8774150.92,300.0
013E0500005-2022.013E0700001.01.0010-000004-2022-000044-2022,TICKET SOLUCOES HDFGT S/A,Fundo Municipal de Educação de Boa Esperança,Pregão Eletrônico,1106909.16,4332381.19,291.394465468151
013E0700001-2022.013E0700001.01.0010-000004-2022-000027-2022,TICKET SOLUCOES HDFGT S/A,Prefeitura Municipal de Boa Esperança,Pregão Eletrônico,3796099.61,15184398.44,300.0
013E0700001-2022.013E0700001.01.0017-000005-2022-000038-2022,CASA TRANSPORTES E CONSTRUTORA LTDA,Prefeitura Municipal de Boa Esperança,Tomada de Preços,1528520.18,1789074.74,17.04619693015764
014E0500001-2022.014E0500001.09.0009-000008-2022,RITA DE CASSIA JUNGER DE FIGUEIREDO TEIXEIRA,Fundo Municipal de Saúde de Bom Jesus do Norte,,14544.0,58176.0,300.0
013E0700001-2022.013E0700001.01.0021-000001-2022-000042-2022,STYLLO CONSTRUCOES E INCORPORACOES EIRELI,Prefeitura Municipal de Boa Esperança,Concorrência,6215062.55,6305115.87,1.4489527543049474
014E0700001-2022.014E0700001.02.0039-000033-2022-000099-2023,J.S.B COMERCIO E SERVICOS LTDA,Prefeitura Municipal de Bom Jesus do Norte,Pregão Eletrônico,1285859.6,3857578.8,199.99999999999994
013E0700001-2022.013E0700001.01.0022-000005-2022-000023-2022,AGAPE ASSESSORIA E CONSULTORIA LTDA,Prefeitura Municipal de Boa Esperança,Pregão Eletrônico,323240.0,1616200.0,400.0
014E0700001-2022.014E0700001.02.0046-000040-2022-000025-2024,FCI UNIFORMES COMERCIO E CONFECÇÕES LTDA,Prefeitura Municipal de Bom Jesus do Norte,Pregão Eletrônico,56074.7,104840.7,86.96613624326123
013E0500003-2022.013E0700001.01.0010-000004-2022-000030-2022,TICKET SOLUCOES HDFGT S/A,Fundo Municipal de Assistência Social de Boa Esperança,Pregão Eletrônico,761144.04,3044576.16,300.0
014E0700001-2022.014E0700001.10.0002-000011-2022,ASSOCIAÇÃO BENEFICENTE SANTO ANTONIO,Prefeitura Municipal de Bom Jesus do Norte,,9600.0,48423.36,404.41
013E0700001-2022.013E0700001.01.0024-000009-2022-000047-2022,PROSYSTEM INFORMATICA LTDA,Prefeitura Municipal de Boa Esperança,Pregão Presencial,98000.04,392000.16,300.0
014E0700001-2022.014E0700001.16.0008-000004-2021-000053-2022,PROTECT PLANEJAMENTO E EMP. IMOB. EIRELI - EPP,Prefeitura Municipal de Bom Jesus do Norte,,5766116.26,6258567.57,8.540433244750437
014E0500001-2022.014E0700001.02.0039-000033-2022-000034-2023,J.S.B COMERCIO E SERVICOS LTDA,Fundo Municipal de Saúde de Bom Jesus do Norte,Pregão Eletrônico,204065.5,612196.5,200.0
015E0700001-2022.015E0700001.01.0025-12-2022-63-1-2022,AGAPE ASSESSORIA E CONSULTORIA LTDA,Prefeitura Municipal de Brejetuba,Pregão Presencial,78300.0,78300.0,0.0
015E0700001-2022.015E0700001.01.0046-31-2022-46-7-2022,APICE DESENVOLVIMENTO DE SISTEMAS LTDA,Prefeitura Municipal de Brejetuba,Pregão Presencial,108200.0,108200.0,0.0
015E0700001-2022.015E0700001.01.0047-32-2022-47-7-2022,APICE DESENVOLVIMENTO DE SISTEMAS LTDA,Prefeitura Municipal de Brejetuba,Pregão Presencial,62500.0,62500.0,0.0
015E0700001-2022.015E0700001.01.0042-28-2022-154-1-2022,COOPERATIVA DE TRANSPORTES RURAL,Prefeitura Municipal de Brejetuba,Pregão Presencial,8783234.29,8789186.29,0.06776547002482386
015E0700001-2022.015E0700001.01.0043-29-2022-155-1-2022,COOPERATIVA DE TRANSPORTES RURAL,Prefeitura Municipal de Brejetuba,Pregão Presencial,1429533.36,1429533.36,0.0
015E0700001-2022.015E0700001.02.0011-13-2022-64-1-2022,PROJETA TECNOLOGIA LTDA,Prefeitura Municipal de Brejetuba,Pregão Presencial,29600.0,29600.0,0.0
015L0200001-2022.015L0200001.09.0017-3-1-2022,AGAPE ASSESSORIA E CONSULTORIA LTDA,Câmara Municipal de Brejetuba,,21400.0,42800.0,100.0
016E0100002-2022.016E0100002.01.0001-000001-2022-000010-2022,LE CARD ADMINISTRADORA DE CARTOES LTDA,Agência Municipal de Regulação dos Serviços Públicos Delegados de Cachoeiro de Itapemirim,Pregão Eletrônico,207795.0,837585.0,303.0823648307226
016E0500001-2022.016E0500001.09.0004-000005-2022,SANTO PREATO,Fundo Municipal de Saúde de Cachoeiro de Itapemirim,,74400.0,338088.36,354.4198387096774
016E0700001-2022.016E0700001.01.0033-000001-2022-000227-2022,CINCO ESTRELAS CONSTRUTORA E INCORPORADORA LTDA,Prefeitura Municipal de Cachoeiro de Itapemirim,RDC - Disputa Aberta Presencial,55296166.54,73788060.72,33.44154818873996
016E0700001-2022.016E0700001.01.0046-000004-2022-000194-2022,INSTITUTO NACIONAL DE DESENVOLVIMENTO TECNOLÓGICO E DE PESQUISA,Prefeitura Municipal de Cachoeiro de Itapemirim,Pregão Presencial,270000.0,763200.0,182.66666666666666
016E0700001-2022.016E0700001.01.0048-000003-2022-000082-2023,CONSÓRCIO CONSTRUTOR CACHOEIRO DE ITAPEMIRIM III,Prefeitura Municipal de Cachoeiro de Itapemirim,RDC - Disputa Aberta Presencial,44724488.19,56975289.73,27.391708738970365
016E0700001-2022.016E0700001.01.0054-000041-2022-000241-2022,CTRCI CENTRAL DE TRATAMENTO DE RESIDUOS CACHOEIRO DE ITAPEMIRIM LTDA,Prefeitura Municipal de Cachoeiro de Itapemirim,Pregão Eletrônico,5652260.0,22609040.0,300.0
016E0700001-2022.016E0700001.01.0062-000003-2022-000055-2023,CORPUS SANEAMENTO E OBRAS LTDA,Prefeitura Municipal de Cachoeiro de Itapemirim,Concorrência,4358676.81,61840847.8,1318.7986514191678
016E0700001-2022.016E0700001.02.0025-000045-2022-000278-2022,NEWEASY SOLUCOES EM TECNOLOGIA LTDA,Prefeitura Municipal de Cachoeiro de Itapemirim,Pregão Eletrônico,835164.0,2923074.0,250.0
016E0700001-2022.016E0700001.16.0005-000135-2021-000012-2022,SPASSU TECNOLOGIA E SERVICOS S. A,Prefeitura Municipal de Cachoeiro de Itapemirim,,755712.0,1889280.0,150.0
016E0700001-2022.016E0700001.16.0005-000135-2021-000136-2022,SPASSU TECNOLOGIA E SERVICOS S. A,Prefeitura Municipal de Cachoeiro de Itapemirim,,2695913.5,8407712.65,211.86878399473872
016E0700001-2022.016E0700001.16.0015-000018-2022-000017-FMS-2022,LOCASIL LOCACAO E SERVICOS LTDA,Prefeitura Municipal de Cachoeiro de Itapemirim,,2167872.0,9732432.0,348.93942077761045
016E0800001-2022.016E0800001.01.0001-000001-2022-000012-2022,ESCRITÓRIO TÉCNICO DE ASSESSORIA ATUARIAL S/S LTDA,Instituto de Previdência do Município de Cachoeiro de Itapemirim,Tomada de Preços,135600.0,542400.0,300.0
016E0500001-2022.016E0500001.01.0017-000024-2022-000040-FMS-2023,PEROVANO LAVANDERIA LTDA,Fundo Municipal de Saúde de Cachoeiro de Itapemirim,Pregão Eletrônico,124062.0,393311.5,217.02817945865775
016E0800001-2022.016E0800001.09.0018-000010-2022,OSIRIS COMERCIO E SERVICOS LTDA,Instituto de Previdência do Município de Cachoeiro de Itapemirim,,5400.0,29097.48,438.84222222222223
017E0500002-2022.017E0500002.01.0008-95-2022-178-2022,S&A PONTO - CONTROLE DE PONTO E ACESSO LTDA,Fundo Municipal de Saúde de Cariacica,Pregão Eletrônico,333184.0,1412569.31,323.9607274058779
